Row ID,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Day,Ship_Year,Ship_Month,Ship_Day
319,CA-2026-691394,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.961768509863955,5,0.2,7.961141084825684,2026,11,12,2026,11,16
320,CA-2026-931630,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40.75246723759075,6,0.2,15.282175214096531,2026,6,11,2026,6,11
321,CA-2026-237947,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,10009,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.319599426173705,1,0.0,3.395879827852111,2026,11,14,2026,11,19
322,CA-2026-962971,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.314375043309052,2,0.0,3.073743764291988,2026,6,3,2026,6,3
323,CA-2026-710157,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.35167629223706,7,0.2,-1.2506878609588896,2026,8,6,2026,8,12
324,CA-2026-265344,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,230.86109001057784,3,0.2,20.20034537592556,2026,11,13,2026,11,18
325,CA-2026-804049,Standard Class,EB-13840,Ellis Ballard,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,451.53930338577055,3,0.2,0.0,2026,9,29,2026,10,6
326,CA-2026-833546,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,98.79215027290168,1,0.0,36.55309560097362,2026,4,19,2026,4,25
327,CA-2026-835767,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,493.055758970812,2,0.2,154.07992467837877,2026,12,31,2027,1,4
328,CA-2026-956356,Standard Class,EH-13945,Eric Hoffmann,Consumer,United States,Plainfield,New Jersey,7060,East,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,5.547137104958225,1,0.0,2.163383470933708,2026,7,4,2026,7,8
329,CA-2026-769087,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.53172453722394,4,0.0,2.7382483796782244,2026,10,19,2026,10,21
330,CA-2026-646550,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1053.6986532938768,2,0.2,52.68493266469385,2026,7,28,2026,8,2
331,CA-2026-596988,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,8.804057790983563,3,0.0,4.313988317581946,2026,8,23,2026,8,28
332,CA-2026-129961,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,7.508980767235481,2,0.7,-5.756885254880535,2026,4,24,2026,4,27
333,CA-2026-980715,Standard Class,RR-19525,Rick Reed,Corporate,United States,Toledo,Ohio,43615,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,248.55913096135697,5,0.2,27.962902233152658,2026,7,25,2026,7,29
334,CA-2026-823578,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",3.1689579559227403,2,0.7,-2.5351663647381923,2026,9,20,2026,9,24
335,CA-2026-421083,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,104.03046757054624,4,0.0,47.85401508245128,2026,5,30,2026,6,1
336,CA-2026-693634,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,399.4580714647466,3,0.5,-207.71819716166823,2026,9,27,2026,10,2
337,CA-2026-882041,Second Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,48.27929422781124,2,0.2,0.6034911778476405,2026,10,5,2026,10,8
338,CA-2026-925742,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98115,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,237.58212814008684,5,0.0,33.26149793961216,2026,7,29,2026,8,3
339,CA-2026-357335,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.490062476172437,6,0.0,9.761919367613457,2026,10,30,2026,11,3
340,CA-2026-600824,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,10009,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,190.998459046492,6,0.0,19.0998459046492,2026,12,28,2027,1,3
341,CA-2026-379537,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.95152739660085,11,0.2,32.37075864720257,2026,10,4,2026,10,8
342,CA-2026-974274,Standard Class,SB-20185,Sarah Brown,Consumer,United States,Concord,New Hampshire,3301,East,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,69.86356156765041,2,0.0,32.835873936795686,2026,9,23,2026,9,27
343,CA-2026-638157,First Class,MN-17935,Michael Nguyen,Consumer,United States,El Paso,Texas,79907,Central,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.540736937490344,2,0.2,3.689257928121621,2026,7,11,2026,7,14
344,CA-2026-323333,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.241452482493658,2,0.0,0.4620726241246828,2026,7,24,2026,7,26
345,CA-2026-703826,Standard Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,10009,East,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,10.932865358710004,4,0.2,3.416520424596876,2026,12,1,2026,12,6
346,CA-2026-223409,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,87.89041542586243,4,0.0,0.8789041542586243,2026,7,18,2026,7,24
347,CA-2026-492924,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Bowling Green,Kentucky,42104,South,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,138.74262033503558,1,0.0,38.84793369380996,2026,7,19,2026,7,24
348,CA-2026-351772,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,Central,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,63.80663919010551,4,0.8,-159.51659797526378,2026,6,13,2026,6,17
349,CA-2026-600270,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,85023,West,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,90.37408048904844,2,0.2,4.518704024452422,2026,9,19,2026,9,25
350,CA-2026-159189,Second Class,PP-18955,Paul Prost,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,6.2768489939486,2,0.0,3.012887517095328,2026,9,27,2026,9,29
351,CA-2026-106796,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.551971320838025,5,0.2,8.537589603803784,2026,11,10,2026,11,10
352,CA-2026-303181,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.63037435064771,2,0.2,2.328796793830964,2026,6,13,2026,6,16
353,CA-2026-349768,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",680.7803150429027,4,0.3,0.0,2026,11,5,2026,11,10
354,CA-2026-643202,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",523.3179924790793,6,0.2,-26.165899623953965,2026,9,22,2026,9,26
355,CA-2026-784905,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,85234,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,31.395249727232084,1,0.2,4.709287459084813,2026,2,19,2026,2,26
356,CA-2026-944803,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.92130206438802,6,0.2,14.148439446730958,2026,7,11,2026,7,15
357,CA-2026-738412,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",918.4520533535168,9,0.15,75.63722792323078,2026,6,18,2026,6,23
358,CA-2026-204241,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.353394716265692,3,0.2,0.7354358488330287,2026,6,8,2026,6,12
359,CA-2026-624117,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",5.116795916561098,2,0.7,-4.093436733248878,2026,12,15,2026,12,19
360,CA-2026-834486,Standard Class,JK-16090,Juliana Krohn,Consumer,United States,Louisville,Kentucky,40214,South,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",211.57772880990828,3,0.0,35.96821389768441,2026,4,23,2026,4,30
361,CA-2026-772862,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,317.24162227719114,3,0.4,-100.45984705444388,2026,1,24,2026,1,27
362,CA-2026-966065,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,210.6862138387791,3,0.0,58.99213987485816,2026,9,18,2026,9,24
363,CA-2026-279283,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.39789508078102,2,0.0,14.651305376657737,2026,2,17,2026,2,22
364,CA-2026-311947,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Freeport,New York,11520,East,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",320.18309144215874,3,0.0,64.03661828843175,2026,11,30,2026,12,6
365,CA-2026-622209,Second Class,KB-16585,Ken Black,Corporate,United States,Hialeah,Florida,33012,South,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.9751020965209451,2,0.2,0.666596957575819,2026,12,14,2026,12,18
366,CA-2026-319786,Standard Class,SF-20200,Sarah Foster,Consumer,United States,Marysville,Washington,98270,West,OFF-AR-10003394,Office Supplies,Art,Newell 332,8.906760757258825,3,0.0,2.404825404459883,2026,11,2,2026,11,6
367,CA-2026-684983,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.510702716400298,2,0.0,5.754923249544137,2026,4,4,2026,4,4
368,CA-2026-864590,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,63.47442617578102,3,0.0,16.503350805703068,2026,4,22,2026,4,26
369,CA-2026-906387,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,New York City,New York,10009,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",16.05296563343582,7,0.0,7.063304878711761,2026,8,6,2026,8,12
370,CA-2026-110018,Standard Class,JL-15835,John Lee,Consumer,United States,Columbus,Ohio,43229,East,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),1920.345659809772,9,0.4,-384.0691319619544,2026,7,14,2026,7,18
371,CA-2026-719240,First Class,KD-16615,Ken Dana,Corporate,United States,Anaheim,California,92804,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,703.5758423128258,3,0.2,70.35758423128259,2026,9,15,2026,9,17
372,CA-2026-725284,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.448749518546705,3,0.0,6.6166748748221424,2026,2,21,2026,2,25
373,CA-2026-125717,Standard Class,GH-14410,Gary Hansen,Home Office,United States,San Francisco,California,94122,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,26.121363763021243,5,0.0,0.0,2026,6,8,2026,6,12
374,CA-2026-617520,Second Class,KD-16345,Katherine Ducich,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,90.24785280561858,6,0.0,41.51401229058455,2026,12,15,2026,12,17
375,CA-2026-201581,First Class,JE-15610,Jim Epp,Corporate,United States,Lakeland,Florida,33801,South,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1021.0237803631072,2,0.2,51.05118901815536,2026,6,13,2026,6,14
376,CA-2026-657692,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Baltimore,Maryland,21215,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",45.28088058070907,5,0.0,20.82920506712617,2026,12,11,2026,12,17
377,CA-2026-356192,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Meridian,Idaho,83642,West,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",231.70431089241092,4,0.0,67.19425015879916,2026,10,4,2026,10,9
378,CA-2026-895869,Standard Class,SO-20335,Sean O'Donnell,Consumer,United States,Fort Lauderdale,Florida,33311,South,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,22.372166338526892,2,0.2,2.516868713084276,2026,10,9,2026,10,16
379,CA-2026-497194,Second Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,116.53151006980868,5,0.0,2.3306302013961733,2026,5,19,2026,5,23
380,CA-2026-769850,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",190.57191108104635,9,0.2,11.910744442565395,2026,5,1,2026,5,7
381,CA-2026-412558,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.29378928663583,2,0.4,-14.882298214439304,2026,11,25,2026,11,30
382,CA-2026-826341,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,30.28009779266588,1,0.0,13.323243028772987,2026,1,15,2026,1,19
383,CA-2026-988386,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.644491989825426,2,0.0,11.58291123521795,2026,8,9,2026,8,13
384,CA-2026-439653,Standard Class,RD-19585,Rob Dowd,Consumer,United States,New York City,New York,10011,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.283956857839263,2,0.0,2.4306201546060606,2026,1,27,2026,2,3
385,CA-2026-745779,Standard Class,JH-15820,John Huston,Consumer,United States,Midland,Michigan,48640,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,56.30082223653525,9,0.0,25.898378228806216,2026,5,19,2026,5,23
386,CA-2026-676810,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Columbia,South Carolina,29203,South,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,6.561730185944466,2,0.0,3.2152477911127884,2026,7,18,2026,7,22
387,CA-2026-598434,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.149349155995782,4,0.2,3.351136102299262,2026,9,2,2026,9,6
388,CA-2026-885954,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.350205602430616,4,0.0,11.661094577118083,2026,8,21,2026,8,27
389,CA-2026-355697,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,35.987748758619105,1,0.5,-24.471669155860987,2026,12,25,2027,1,1
390,CA-2026-270460,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.2617423535573584,1,0.2,1.1008380443256085,2026,8,8,2026,8,12
391,CA-2026-895773,Second Class,DJ-13420,Denny Joy,Corporate,United States,Warner Robins,Georgia,31088,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,386.0806813580498,3,0.0,42.46887494938549,2026,10,5,2026,10,10
392,CA-2026-727022,Second Class,AB-10255,Alejandro Ballentine,Home Office,United States,Plano,Texas,75023,Central,TEC-AC-10003133,Technology,Accessories,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,13.59780045769747,2,0.2,3.569422620145586,2026,6,26,2026,6,29
393,CA-2026-453531,Second Class,NP-18685,Nora Pelletier,Home Office,United States,Parma,Ohio,44134,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",63.50506204977189,2,0.2,19.845331890553712,2026,9,23,2026,9,25
394,CA-2026-583235,Standard Class,ES-14020,Erica Smith,Consumer,United States,Jackson,Tennessee,38301,South,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,206.02801265397872,2,0.2,-23.178151423572604,2026,11,20,2026,11,24
395,CA-2026-675333,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,63.54108532021341,4,0.0,24.78102327488323,2026,1,25,2026,1,30
396,CA-2026-221639,Second Class,JE-15745,Joel Eaton,Consumer,United States,Florence,Kentucky,41042,South,OFF-AP-10003884,Office Supplies,Appliances,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",178.89386441293777,3,0.0,50.09028203562257,2026,6,15,2026,6,20
397,CA-2026-707146,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,10024,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,4.962502384600673,3,0.2,1.674844554802727,2026,12,27,2026,12,31
398,CA-2026-878510,First Class,SM-20905,Susan MacKendrick,Consumer,United States,Newark,Ohio,43055,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),434.9246000625244,3,0.2,-76.11180501094177,2026,5,1,2026,5,3
399,CA-2026-961391,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.80086676364042,3,0.0,11.026320702546956,2026,12,16,2026,12,22
400,CA-2026-317702,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94122,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,36.96552629151935,9,0.0,11.089657887455804,2026,7,26,2026,7,26
401,CA-2026-976530,Same Day,CB-12535,Claudia Bergmann,Corporate,United States,Southaven,Mississippi,38671,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,301.9301479333375,3,0.0,126.81066213200172,2026,3,5,2026,3,5
402,CA-2026-916426,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,South,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,684.9079065216106,2,0.5,-27.39631626086442,2026,6,8,2026,6,11
403,CA-2026-229508,Same Day,NC-18340,Nat Carroll,Consumer,United States,Lansing,Michigan,48911,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,591.4734029339971,2,0.0,207.01569102689896,2026,4,2,2026,4,2
404,CA-2026-101394,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Long Beach,New York,11561,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",31.332403039540047,6,0.0,9.713044942257415,2026,11,1,2026,11,5
405,CA-2026-369174,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,85254,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,274.49399619470546,1,0.2,24.018224667036723,2026,11,29,2026,12,1
406,CA-2026-235187,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",22.7574362657958,8,0.0,6.827230879738739,2026,12,1,2026,12,5
407,CA-2026-153879,Second Class,NS-18505,Neola Schneider,Consumer,United States,Dallas,Texas,75217,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,292.5850463281928,3,0.2,-7.3146261582048195,2026,11,24,2026,11,26
408,CA-2026-274589,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Detroit,Michigan,48227,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",1095.3781364991585,9,0.0,120.49159501490745,2026,11,29,2026,12,4
409,CA-2026-993966,First Class,LF-17185,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.120572715327914,3,0.2,0.7120572715327914,2026,10,18,2026,10,21
410,CA-2026-443358,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Franklin,Tennessee,37064,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,2.777860658688996,2,0.2,0.3125093241025121,2026,9,24,2026,9,28
411,CA-2026-547704,Standard Class,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,355.81511406227963,3,0.0,35.58151140622796,2026,9,18,2026,9,22
412,CA-2026-649744,Second Class,LP-17080,Liz Pelletier,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.82161855655304,3,0.0,16.700431237055685,2026,11,18,2026,11,20
413,CA-2026-844883,Standard Class,EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,8.900619182995884,1,0.2,3.226474453836008,2026,4,9,2026,4,15
414,CA-2026-824345,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,121.62004625058287,3,0.0,34.053612950163206,2026,5,16,2026,5,21
415,CA-2026-802129,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,60.32304180004152,3,0.0,28.95506006401993,2026,8,27,2026,9,1
416,CA-2026-794261,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,9.981375496869324,4,0.8,-16.46926956983439,2026,8,29,2026,9,1
417,CA-2026-973795,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,473.8260600615382,3,0.2,159.91629527076913,2026,6,6,2026,6,11
418,CA-2026-187925,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Los Angeles,California,90004,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.28096697672235,4,0.0,1.5384290093016704,2026,9,8,2026,9,12
419,CA-2026-312440,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,Port Arthur,Texas,77642,Central,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,5.200101548347779,1,0.2,1.8200355419217225,2026,12,24,2026,12,29
420,CA-2026-714257,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503,West,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,11.728807543056242,2,0.0,5.747115696097558,2026,7,19,2026,7,22
421,CA-2026-963308,Second Class,AR-10825,Anthony Rawles,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",32.88145233124719,5,0.0,10.5220647459991,2026,6,30,2026,7,3
